State	State Code	ZCTA	Congressional District Number	CD	2016 House Margin
MN	27	55031	2	MN2	1.8
MN	27	55033	2	MN2	1.8
MN	27	55041	2	MN2	1.8
MN	27	55044	2	MN2	1.8
MN	27	55053	2	MN2	1.8
MN	27	55054	2	MN2	1.8
MN	27	55065	2	MN2	1.8
MN	27	55066	2	MN2	1.8
MN	27	55068	2	MN2	1.8
MN	27	55071	2	MN2	1.8
MN	27	55075	2	MN2	1.8
MN	27	55076	2	MN2	1.8
MN	27	55077	2	MN2	1.8
MN	27	55085	2	MN2	1.8
MN	27	55089	2	MN2	1.8
MN	27	55118	2	MN2	1.8
MN	27	55120	2	MN2	1.8
MN	27	55121	2	MN2	1.8
MN	27	55122	2	MN2	1.8
MN	27	55123	2	MN2	1.8
MN	27	55124	2	MN2	1.8
MN	27	55150	2	MN2	1.8
MN	27	55306	2	MN2	1.8
MN	27	55337	2	MN2	1.8
MN	27	55352	2	MN2	1.8
MN	27	55372	2	MN2	1.8
MN	27	55378	2	MN2	1.8
MN	27	55379	2	MN2	1.8
MN	27	55945	2	MN2	1.8
MN	27	55946	2	MN2	1.8
MN	27	55957	2	MN2	1.8
MN	27	55968	2	MN2	1.8
MN	27	55981	2	MN2	1.8
MN	27	55983	2	MN2	1.8
MN	27	55992	2	MN2	1.8
CA	6	95608	7	CA7	2.4
CA	6	95610	7	CA7	2.4
CA	6	95621	7	CA7	2.4
CA	6	95624	7	CA7	2.4
CA	6	95628	7	CA7	2.4
CA	6	95630	7	CA7	2.4
CA	6	95632	7	CA7	2.4
CA	6	95638	7	CA7	2.4
CA	6	95655	7	CA7	2.4
CA	6	95662	7	CA7	2.4
CA	6	95670	7	CA7	2.4
CA	6	95683	7	CA7	2.4
CA	6	95693	7	CA7	2.4
CA	6	95742	7	CA7	2.4
CA	6	95757	7	CA7	2.4
CA	6	95758	7	CA7	2.4
CA	6	95821	7	CA7	2.4
CA	6	95823	7	CA7	2.4
CA	6	95825	7	CA7	2.4
CA	6	95826	7	CA7	2.4
CA	6	95827	7	CA7	2.4
CA	6	95828	7	CA7	2.4
CA	6	95829	7	CA7	2.4
CA	6	95830	7	CA7	2.4
CA	6	95841	7	CA7	2.4
CA	6	95842	7	CA7	2.4
CA	6	95864	7	CA7	2.4
FL	12	32701	7	FL7	3
FL	12	32703	7	FL7	3
FL	12	32707	7	FL7	3
FL	12	32708	7	FL7	3
FL	12	32714	7	FL7	3
FL	12	32730	7	FL7	3
FL	12	32732	7	FL7	3
FL	12	32746	7	FL7	3
FL	12	32750	7	FL7	3
FL	12	32751	7	FL7	3
FL	12	32765	7	FL7	3
FL	12	32766	7	FL7	3
FL	12	32771	7	FL7	3
FL	12	32773	7	FL7	3
FL	12	32779	7	FL7	3
FL	12	32789	7	FL7	3
FL	12	32792	7	FL7	3
FL	12	32801	7	FL7	3
FL	12	32803	7	FL7	3
FL	12	32804	7	FL7	3
FL	12	32806	7	FL7	3
FL	12	32807	7	FL7	3
FL	12	32810	7	FL7	3
FL	12	32812	7	FL7	3
FL	12	32814	7	FL7	3
FL	12	32817	7	FL7	3
FL	12	32820	7	FL7	3
FL	12	32822	7	FL7	3
FL	12	32825	7	FL7	3
FL	12	32826	7	FL7	3
FL	12	32828	7	FL7	3
FL	12	32833	7	FL7	3
CA	6	95230	10	CA10	3.4
CA	6	95304	10	CA10	3.4
CA	6	95307	10	CA10	3.4
CA	6	95313	10	CA10	3.4
CA	6	95316	10	CA10	3.4
CA	6	95319	10	CA10	3.4
CA	6	95320	10	CA10	3.4
CA	6	95323	10	CA10	3.4
CA	6	95326	10	CA10	3.4
CA	6	95328	10	CA10	3.4
CA	6	95329	10	CA10	3.4
CA	6	95330	10	CA10	3.4
CA	6	95336	10	CA10	3.4
CA	6	95337	10	CA10	3.4
CA	6	95350	10	CA10	3.4
CA	6	95351	10	CA10	3.4
CA	6	95354	10	CA10	3.4
CA	6	95355	10	CA10	3.4
CA	6	95356	10	CA10	3.4
CA	6	95357	10	CA10	3.4
CA	6	95358	10	CA10	3.4
CA	6	95360	10	CA10	3.4
CA	6	95361	10	CA10	3.4
CA	6	95363	10	CA10	3.4
CA	6	95366	10	CA10	3.4
CA	6	95367	10	CA10	3.4
CA	6	95368	10	CA10	3.4
CA	6	95376	10	CA10	3.4
CA	6	95377	10	CA10	3.4
CA	6	95380	10	CA10	3.4
CA	6	95382	10	CA10	3.4
CA	6	95385	10	CA10	3.4
CA	6	95386	10	CA10	3.4
CA	6	95387	10	CA10	3.4
FL	12	33701	13	FL13	3.8
FL	12	33702	13	FL13	3.8
FL	12	33703	13	FL13	3.8
FL	12	33704	13	FL13	3.8
FL	12	33705	13	FL13	3.8
FL	12	33706	13	FL13	3.8
FL	12	33707	13	FL13	3.8
FL	12	33708	13	FL13	3.8
FL	12	33709	13	FL13	3.8
FL	12	33710	13	FL13	3.8
FL	12	33711	13	FL13	3.8
FL	12	33712	13	FL13	3.8
FL	12	33713	13	FL13	3.8
FL	12	33714	13	FL13	3.8
FL	12	33715	13	FL13	3.8
FL	12	33716	13	FL13	3.8
FL	12	33744	13	FL13	3.8
FL	12	33755	13	FL13	3.8
FL	12	33756	13	FL13	3.8
FL	12	33759	13	FL13	3.8
FL	12	33760	13	FL13	3.8
FL	12	33762	13	FL13	3.8
FL	12	33763	13	FL13	3.8
FL	12	33764	13	FL13	3.8
FL	12	33765	13	FL13	3.8
FL	12	33767	13	FL13	3.8
FL	12	33770	13	FL13	3.8
FL	12	33771	13	FL13	3.8
FL	12	33772	13	FL13	3.8
FL	12	33773	13	FL13	3.8
FL	12	33774	13	FL13	3.8
FL	12	33776	13	FL13	3.8
FL	12	33777	13	FL13	3.8
FL	12	33778	13	FL13	3.8
FL	12	33781	13	FL13	3.8
FL	12	33782	13	FL13	3.8
FL	12	33785	13	FL13	3.8
FL	12	33786	13	FL13	3.8
FL	12	34695	13	FL13	3.8
NV	32	84034	4	NV4	4
NV	32	89001	4	NV4	4
NV	32	89003	4	NV4	4
NV	32	89007	4	NV4	4
NV	32	89008	4	NV4	4
NV	32	89010	4	NV4	4
NV	32	89013	4	NV4	4
NV	32	89017	4	NV4	4
NV	32	89018	4	NV4	4
NV	32	89020	4	NV4	4
NV	32	89021	4	NV4	4
NV	32	89022	4	NV4	4
NV	32	89025	4	NV4	4
NV	32	89027	4	NV4	4
NV	32	89030	4	NV4	4
NV	32	89031	4	NV4	4
NV	32	89032	4	NV4	4
NV	32	89040	4	NV4	4
NV	32	89042	4	NV4	4
NV	32	89043	4	NV4	4
NV	32	89045	4	NV4	4
NV	32	89047	4	NV4	4
NV	32	89048	4	NV4	4
NV	32	89049	4	NV4	4
NV	32	89060	4	NV4	4
NV	32	89061	4	NV4	4
NV	32	89081	4	NV4	4
NV	32	89084	4	NV4	4
NV	32	89085	4	NV4	4
NV	32	89086	4	NV4	4
NV	32	89106	4	NV4	4
NV	32	89108	4	NV4	4
NV	32	89110	4	NV4	4
NV	32	89115	4	NV4	4
NV	32	89128	4	NV4	4
NV	32	89129	4	NV4	4
NV	32	89130	4	NV4	4
NV	32	89131	4	NV4	4
NV	32	89142	4	NV4	4
NV	32	89143	4	NV4	4
NV	32	89149	4	NV4	4
NV	32	89166	4	NV4	4
NV	32	89191	4	NV4	4
NV	32	89301	4	NV4	4
NV	32	89310	4	NV4	4
NV	32	89311	4	NV4	4
NV	32	89314	4	NV4	4
NV	32	89316	4	NV4	4
NV	32	89317	4	NV4	4
NV	32	89318	4	NV4	4
NV	32	89319	4	NV4	4
NV	32	89409	4	NV4	4
NV	32	89415	4	NV4	4
NV	32	89420	4	NV4	4
NV	32	89422	4	NV4	4
NV	32	89427	4	NV4	4
NV	32	89430	4	NV4	4
NV	32	89444	4	NV4	4
NV	32	89447	4	NV4	4
NH	33	3033	2	NH2	4.4
NH	33	3037	2	NH2	4.4
NH	33	3043	2	NH2	4.4
NH	33	3046	2	NH2	4.4
NH	33	3047	2	NH2	4.4
NH	33	3048	2	NH2	4.4
NH	33	3049	2	NH2	4.4
NH	33	3051	2	NH2	4.4
NH	33	3052	2	NH2	4.4
NH	33	3055	2	NH2	4.4
NH	33	3057	2	NH2	4.4
NH	33	3060	2	NH2	4.4
NH	33	3062	2	NH2	4.4
NH	33	3063	2	NH2	4.4
NH	33	3064	2	NH2	4.4
NH	33	3070	2	NH2	4.4
NH	33	3071	2	NH2	4.4
NH	33	3076	2	NH2	4.4
NH	33	3079	2	NH2	4.4
NH	33	3082	2	NH2	4.4
NH	33	3084	2	NH2	4.4
NH	33	3086	2	NH2	4.4
NH	33	3087	2	NH2	4.4
NH	33	3215	2	NH2	4.4
NH	33	3216	2	NH2	4.4
NH	33	3217	2	NH2	4.4
NH	33	3221	2	NH2	4.4
NH	33	3222	2	NH2	4.4
NH	33	3224	2	NH2	4.4
NH	33	3229	2	NH2	4.4
NH	33	3230	2	NH2	4.4
NH	33	3231	2	NH2	4.4
NH	33	3233	2	NH2	4.4
NH	33	3234	2	NH2	4.4
NH	33	3235	2	NH2	4.4
NH	33	3238	2	NH2	4.4
NH	33	3240	2	NH2	4.4
NH	33	3241	2	NH2	4.4
NH	33	3242	2	NH2	4.4
NH	33	3243	2	NH2	4.4
NH	33	3244	2	NH2	4.4
NH	33	3245	2	NH2	4.4
NH	33	3251	2	NH2	4.4
NH	33	3255	2	NH2	4.4
NH	33	3257	2	NH2	4.4
NH	33	3258	2	NH2	4.4
NH	33	3260	2	NH2	4.4
NH	33	3262	2	NH2	4.4
NH	33	3263	2	NH2	4.4
NH	33	3264	2	NH2	4.4
NH	33	3266	2	NH2	4.4
NH	33	3268	2	NH2	4.4
NH	33	3273	2	NH2	4.4
NH	33	3275	2	NH2	4.4
NH	33	3278	2	NH2	4.4
NH	33	3279	2	NH2	4.4
NH	33	3280	2	NH2	4.4
NH	33	3281	2	NH2	4.4
NH	33	3282	2	NH2	4.4
NH	33	3284	2	NH2	4.4
NH	33	3285	2	NH2	4.4
NH	33	3287	2	NH2	4.4
NH	33	3293	2	NH2	4.4
NH	33	3301	2	NH2	4.4
NH	33	3303	2	NH2	4.4
NH	33	3304	2	NH2	4.4
NH	33	3307	2	NH2	4.4
NH	33	3431	2	NH2	4.4
NH	33	3440	2	NH2	4.4
NH	33	3441	2	NH2	4.4
NH	33	3442	2	NH2	4.4
NH	33	3443	2	NH2	4.4
NH	33	3444	2	NH2	4.4
NH	33	3445	2	NH2	4.4
NH	33	3446	2	NH2	4.4
NH	33	3447	2	NH2	4.4
NH	33	3448	2	NH2	4.4
NH	33	3449	2	NH2	4.4
NH	33	3450	2	NH2	4.4
NH	33	3451	2	NH2	4.4
NH	33	3452	2	NH2	4.4
NH	33	3455	2	NH2	4.4
NH	33	3456	2	NH2	4.4
NH	33	3457	2	NH2	4.4
NH	33	3458	2	NH2	4.4
NH	33	3461	2	NH2	4.4
NH	33	3462	2	NH2	4.4
NH	33	3464	2	NH2	4.4
NH	33	3465	2	NH2	4.4
NH	33	3466	2	NH2	4.4
NH	33	3467	2	NH2	4.4
NH	33	3470	2	NH2	4.4
NH	33	3561	2	NH2	4.4
NH	33	3570	2	NH2	4.4
NH	33	3574	2	NH2	4.4
NH	33	3575	2	NH2	4.4
NH	33	3576	2	NH2	4.4
NH	33	3579	2	NH2	4.4
NH	33	3580	2	NH2	4.4
NH	33	3581	2	NH2	4.4
NH	33	3582	2	NH2	4.4
NH	33	3583	2	NH2	4.4
NH	33	3584	2	NH2	4.4
NH	33	3585	2	NH2	4.4
NH	33	3586	2	NH2	4.4
NH	33	3588	2	NH2	4.4
NH	33	3590	2	NH2	4.4
NH	33	3592	2	NH2	4.4
NH	33	3593	2	NH2	4.4
NH	33	3595	2	NH2	4.4
NH	33	3597	2	NH2	4.4
NH	33	3598	2	NH2	4.4
NH	33	3601	2	NH2	4.4
NH	33	3602	2	NH2	4.4
NH	33	3603	2	NH2	4.4
NH	33	3604	2	NH2	4.4
NH	33	3605	2	NH2	4.4
NH	33	3607	2	NH2	4.4
NH	33	3608	2	NH2	4.4
NH	33	3609	2	NH2	4.4
NH	33	3740	2	NH2	4.4
NH	33	3741	2	NH2	4.4
NH	33	3743	2	NH2	4.4
NH	33	3745	2	NH2	4.4
NH	33	3746	2	NH2	4.4
NH	33	3748	2	NH2	4.4
NH	33	3750	2	NH2	4.4
NH	33	3751	2	NH2	4.4
NH	33	3752	2	NH2	4.4
NH	33	3753	2	NH2	4.4
NH	33	3754	2	NH2	4.4
NH	33	3755	2	NH2	4.4
NH	33	3765	2	NH2	4.4
NH	33	3766	2	NH2	4.4
NH	33	3768	2	NH2	4.4
NH	33	3770	2	NH2	4.4
NH	33	3771	2	NH2	4.4
NH	33	3773	2	NH2	4.4
NH	33	3774	2	NH2	4.4
NH	33	3777	2	NH2	4.4
NH	33	3779	2	NH2	4.4
NH	33	3780	2	NH2	4.4
NH	33	3781	2	NH2	4.4
NH	33	3782	2	NH2	4.4
NH	33	3784	2	NH2	4.4
NH	33	3785	2	NH2	4.4
NJ	34	7401	5	NJ5	4.4
NJ	34	7410	5	NJ5	4.4
NJ	34	7416	5	NJ5	4.4
NJ	34	7417	5	NJ5	4.4
NJ	34	7418	5	NJ5	4.4
NJ	34	7419	5	NJ5	4.4
NJ	34	7421	5	NJ5	4.4
NJ	34	7422	5	NJ5	4.4
NJ	34	7423	5	NJ5	4.4
NJ	34	7430	5	NJ5	4.4
NJ	34	7432	5	NJ5	4.4
NJ	34	7435	5	NJ5	4.4
NJ	34	7436	5	NJ5	4.4
NJ	34	7438	5	NJ5	4.4
NJ	34	7446	5	NJ5	4.4
NJ	34	7450	5	NJ5	4.4
NJ	34	7452	5	NJ5	4.4
NJ	34	7456	5	NJ5	4.4
NJ	34	7458	5	NJ5	4.4
NJ	34	7460	5	NJ5	4.4
NJ	34	7461	5	NJ5	4.4
NJ	34	7462	5	NJ5	4.4
NJ	34	7463	5	NJ5	4.4
NJ	34	7465	5	NJ5	4.4
NJ	34	7480	5	NJ5	4.4
NJ	34	7481	5	NJ5	4.4
NJ	34	7495	5	NJ5	4.4
NJ	34	7601	5	NJ5	4.4
NJ	34	7603	5	NJ5	4.4
NJ	34	7607	5	NJ5	4.4
NJ	34	7620	5	NJ5	4.4
NJ	34	7621	5	NJ5	4.4
NJ	34	7624	5	NJ5	4.4
NJ	34	7627	5	NJ5	4.4
NJ	34	7628	5	NJ5	4.4
NJ	34	7630	5	NJ5	4.4
NJ	34	7640	5	NJ5	4.4
NJ	34	7641	5	NJ5	4.4
NJ	34	7642	5	NJ5	4.4
NJ	34	7644	5	NJ5	4.4
NJ	34	7645	5	NJ5	4.4
NJ	34	7646	5	NJ5	4.4
NJ	34	7647	5	NJ5	4.4
NJ	34	7648	5	NJ5	4.4
NJ	34	7649	5	NJ5	4.4
NJ	34	7652	5	NJ5	4.4
NJ	34	7656	5	NJ5	4.4
NJ	34	7661	5	NJ5	4.4
NJ	34	7662	5	NJ5	4.4
NJ	34	7666	5	NJ5	4.4
NJ	34	7670	5	NJ5	4.4
NJ	34	7675	5	NJ5	4.4
NJ	34	7676	5	NJ5	4.4
NJ	34	7677	5	NJ5	4.4
NJ	34	7820	5	NJ5	4.4
NJ	34	7821	5	NJ5	4.4
NJ	34	7822	5	NJ5	4.4
NJ	34	7823	5	NJ5	4.4
NJ	34	7825	5	NJ5	4.4
NJ	34	7826	5	NJ5	4.4
NJ	34	7827	5	NJ5	4.4
NJ	34	7832	5	NJ5	4.4
NJ	34	7833	5	NJ5	4.4
NJ	34	7838	5	NJ5	4.4
NJ	34	7840	5	NJ5	4.4
NJ	34	7846	5	NJ5	4.4
NJ	34	7848	5	NJ5	4.4
NJ	34	7851	5	NJ5	4.4
NJ	34	7860	5	NJ5	4.4
NJ	34	7863	5	NJ5	4.4
NJ	34	7865	5	NJ5	4.4
NJ	34	7874	5	NJ5	4.4
NJ	34	7880	5	NJ5	4.4
NJ	34	7881	5	NJ5	4.4
NJ	34	7882	5	NJ5	4.4
NJ	34	8802	5	NJ5	4.4
NJ	34	8827	5	NJ5	4.4
NJ	34	8865	5	NJ5	4.4
MN	27	55307	7	MN7	5.1
MN	27	55310	7	MN7	5.1
MN	27	55312	7	MN7	5.1
MN	27	55314	7	MN7	5.1
MN	27	55324	7	MN7	5.1
MN	27	55325	7	MN7	5.1
MN	27	55329	7	MN7	5.1
MN	27	55336	7	MN7	5.1
MN	27	55338	7	MN7	5.1
MN	27	55339	7	MN7	5.1
MN	27	55342	7	MN7	5.1
MN	27	55350	7	MN7	5.1
MN	27	55353	7	MN7	5.1
MN	27	55354	7	MN7	5.1
MN	27	55355	7	MN7	5.1
MN	27	55366	7	MN7	5.1
MN	27	55370	7	MN7	5.1
MN	27	55381	7	MN7	5.1
MN	27	55382	7	MN7	5.1
MN	27	55385	7	MN7	5.1
MN	27	55389	7	MN7	5.1
MN	27	55395	7	MN7	5.1
MN	27	55396	7	MN7	5.1
MN	27	55397	7	MN7	5.1
MN	27	56113	7	MN7	5.1
MN	27	56114	7	MN7	5.1
MN	27	56115	7	MN7	5.1
MN	27	56123	7	MN7	5.1
MN	27	56125	7	MN7	5.1
MN	27	56132	7	MN7	5.1
MN	27	56136	7	MN7	5.1
MN	27	56139	7	MN7	5.1
MN	27	56140	7	MN7	5.1
MN	27	56142	7	MN7	5.1
MN	27	56149	7	MN7	5.1
MN	27	56151	7	MN7	5.1
MN	27	56152	7	MN7	5.1
MN	27	56157	7	MN7	5.1
MN	27	56164	7	MN7	5.1
MN	27	56166	7	MN7	5.1
MN	27	56169	7	MN7	5.1
MN	27	56170	7	MN7	5.1
MN	27	56172	7	MN7	5.1
MN	27	56174	7	MN7	5.1
MN	27	56175	7	MN7	5.1
MN	27	56177	7	MN7	5.1
MN	27	56178	7	MN7	5.1
MN	27	56180	7	MN7	5.1
MN	27	56183	7	MN7	5.1
MN	27	56186	7	MN7	5.1
MN	27	56201	7	MN7	5.1
MN	27	56207	7	MN7	5.1
MN	27	56208	7	MN7	5.1
MN	27	56209	7	MN7	5.1
MN	27	56210	7	MN7	5.1
MN	27	56211	7	MN7	5.1
MN	27	56212	7	MN7	5.1
MN	27	56214	7	MN7	5.1
MN	27	56215	7	MN7	5.1
MN	27	56216	7	MN7	5.1
MN	27	56218	7	MN7	5.1
MN	27	56219	7	MN7	5.1
MN	27	56220	7	MN7	5.1
MN	27	56221	7	MN7	5.1
MN	27	56222	7	MN7	5.1
MN	27	56223	7	MN7	5.1
MN	27	56224	7	MN7	5.1
MN	27	56225	7	MN7	5.1
MN	27	56226	7	MN7	5.1
MN	27	56227	7	MN7	5.1
MN	27	56228	7	MN7	5.1
MN	27	56229	7	MN7	5.1
MN	27	56230	7	MN7	5.1
MN	27	56231	7	MN7	5.1
MN	27	56232	7	MN7	5.1
MN	27	56235	7	MN7	5.1
MN	27	56236	7	MN7	5.1
MN	27	56237	7	MN7	5.1
MN	27	56239	7	MN7	5.1
MN	27	56240	7	MN7	5.1
MN	27	56241	7	MN7	5.1
MN	27	56243	7	MN7	5.1
MN	27	56244	7	MN7	5.1
MN	27	56245	7	MN7	5.1
MN	27	56248	7	MN7	5.1
MN	27	56249	7	MN7	5.1
MN	27	56251	7	MN7	5.1
MN	27	56252	7	MN7	5.1
MN	27	56253	7	MN7	5.1
MN	27	56255	7	MN7	5.1
MN	27	56256	7	MN7	5.1
MN	27	56257	7	MN7	5.1
MN	27	56258	7	MN7	5.1
MN	27	56260	7	MN7	5.1
MN	27	56262	7	MN7	5.1
MN	27	56263	7	MN7	5.1
MN	27	56264	7	MN7	5.1
MN	27	56265	7	MN7	5.1
MN	27	56267	7	MN7	5.1
MN	27	56270	7	MN7	5.1
MN	27	56271	7	MN7	5.1
MN	27	56273	7	MN7	5.1
MN	27	56274	7	MN7	5.1
MN	27	56276	7	MN7	5.1
MN	27	56277	7	MN7	5.1
MN	27	56278	7	MN7	5.1
MN	27	56279	7	MN7	5.1
MN	27	56280	7	MN7	5.1
MN	27	56281	7	MN7	5.1
MN	27	56282	7	MN7	5.1
MN	27	56283	7	MN7	5.1
MN	27	56284	7	MN7	5.1
MN	27	56285	7	MN7	5.1
MN	27	56287	7	MN7	5.1
MN	27	56288	7	MN7	5.1
MN	27	56289	7	MN7	5.1
MN	27	56291	7	MN7	5.1
MN	27	56292	7	MN7	5.1
MN	27	56293	7	MN7	5.1
MN	27	56294	7	MN7	5.1
MN	27	56295	7	MN7	5.1
MN	27	56296	7	MN7	5.1
MN	27	56297	7	MN7	5.1
MN	27	56307	7	MN7	5.1
MN	27	56308	7	MN7	5.1
MN	27	56309	7	MN7	5.1
MN	27	56310	7	MN7	5.1
MN	27	56311	7	MN7	5.1
MN	27	56312	7	MN7	5.1
MN	27	56315	7	MN7	5.1
MN	27	56316	7	MN7	5.1
MN	27	56319	7	MN7	5.1
MN	27	56323	7	MN7	5.1
MN	27	56324	7	MN7	5.1
MN	27	56325	7	MN7	5.1
MN	27	56326	7	MN7	5.1
MN	27	56327	7	MN7	5.1
MN	27	56331	7	MN7	5.1
MN	27	56332	7	MN7	5.1
MN	27	56334	7	MN7	5.1
MN	27	56335	7	MN7	5.1
MN	27	56336	7	MN7	5.1
MN	27	56339	7	MN7	5.1
MN	27	56343	7	MN7	5.1
MN	27	56347	7	MN7	5.1
MN	27	56349	7	MN7	5.1
MN	27	56352	7	MN7	5.1
MN	27	56354	7	MN7	5.1
MN	27	56355	7	MN7	5.1
MN	27	56356	7	MN7	5.1
MN	27	56360	7	MN7	5.1
MN	27	56361	7	MN7	5.1
MN	27	56362	7	MN7	5.1
MN	27	56368	7	MN7	5.1
MN	27	56371	7	MN7	5.1
MN	27	56376	7	MN7	5.1
MN	27	56378	7	MN7	5.1
MN	27	56381	7	MN7	5.1
MN	27	56385	7	MN7	5.1
MN	27	56389	7	MN7	5.1
MN	27	56437	7	MN7	5.1
MN	27	56438	7	MN7	5.1
MN	27	56440	7	MN7	5.1
MN	27	56446	7	MN7	5.1
MN	27	56453	7	MN7	5.1
MN	27	56501	7	MN7	5.1
MN	27	56510	7	MN7	5.1
MN	27	56511	7	MN7	5.1
MN	27	56514	7	MN7	5.1
MN	27	56515	7	MN7	5.1
MN	27	56516	7	MN7	5.1
MN	27	56517	7	MN7	5.1
MN	27	56518	7	MN7	5.1
MN	27	56519	7	MN7	5.1
MN	27	56520	7	MN7	5.1
MN	27	56521	7	MN7	5.1
MN	27	56522	7	MN7	5.1
MN	27	56523	7	MN7	5.1
MN	27	56524	7	MN7	5.1
MN	27	56525	7	MN7	5.1
MN	27	56527	7	MN7	5.1
MN	27	56528	7	MN7	5.1
MN	27	56529	7	MN7	5.1
MN	27	56531	7	MN7	5.1
MN	27	56533	7	MN7	5.1
MN	27	56534	7	MN7	5.1
MN	27	56535	7	MN7	5.1
MN	27	56536	7	MN7	5.1
MN	27	56537	7	MN7	5.1
MN	27	56540	7	MN7	5.1
MN	27	56541	7	MN7	5.1
MN	27	56542	7	MN7	5.1
MN	27	56543	7	MN7	5.1
MN	27	56544	7	MN7	5.1
MN	27	56545	7	MN7	5.1
MN	27	56546	7	MN7	5.1
MN	27	56547	7	MN7	5.1
MN	27	56548	7	MN7	5.1
MN	27	56549	7	MN7	5.1
MN	27	56550	7	MN7	5.1
MN	27	56551	7	MN7	5.1
MN	27	56552	7	MN7	5.1
MN	27	56553	7	MN7	5.1
MN	27	56554	7	MN7	5.1
MN	27	56556	7	MN7	5.1
MN	27	56557	7	MN7	5.1
MN	27	56560	7	MN7	5.1
MN	27	56565	7	MN7	5.1
MN	27	56566	7	MN7	5.1
MN	27	56567	7	MN7	5.1
MN	27	56568	7	MN7	5.1
MN	27	56569	7	MN7	5.1
MN	27	56570	7	MN7	5.1
MN	27	56571	7	MN7	5.1
MN	27	56572	7	MN7	5.1
MN	27	56573	7	MN7	5.1
MN	27	56574	7	MN7	5.1
MN	27	56575	7	MN7	5.1
MN	27	56576	7	MN7	5.1
MN	27	56577	7	MN7	5.1
MN	27	56578	7	MN7	5.1
MN	27	56579	7	MN7	5.1
MN	27	56580	7	MN7	5.1
MN	27	56581	7	MN7	5.1
MN	27	56583	7	MN7	5.1
MN	27	56584	7	MN7	5.1
MN	27	56585	7	MN7	5.1
MN	27	56586	7	MN7	5.1
MN	27	56587	7	MN7	5.1
MN	27	56588	7	MN7	5.1
MN	27	56589	7	MN7	5.1
MN	27	56590	7	MN7	5.1
MN	27	56591	7	MN7	5.1
MN	27	56592	7	MN7	5.1
MN	27	56593	7	MN7	5.1
MN	27	56594	7	MN7	5.1
MN	27	56621	7	MN7	5.1
MN	27	56634	7	MN7	5.1
MN	27	56644	7	MN7	5.1
MN	27	56646	7	MN7	5.1
MN	27	56651	7	MN7	5.1
MN	27	56652	7	MN7	5.1
MN	27	56666	7	MN7	5.1
MN	27	56671	7	MN7	5.1
MN	27	56673	7	MN7	5.1
MN	27	56676	7	MN7	5.1
MN	27	56684	7	MN7	5.1
MN	27	56685	7	MN7	5.1
MN	27	56686	7	MN7	5.1
MN	27	56687	7	MN7	5.1
MN	27	56701	7	MN7	5.1
MN	27	56710	7	MN7	5.1
MN	27	56711	7	MN7	5.1
MN	27	56713	7	MN7	5.1
MN	27	56714	7	MN7	5.1
MN	27	56715	7	MN7	5.1
MN	27	56716	7	MN7	5.1
MN	27	56720	7	MN7	5.1
MN	27	56721	7	MN7	5.1
MN	27	56722	7	MN7	5.1
MN	27	56723	7	MN7	5.1
MN	27	56724	7	MN7	5.1
MN	27	56725	7	MN7	5.1
MN	27	56726	7	MN7	5.1
MN	27	56727	7	MN7	5.1
MN	27	56728	7	MN7	5.1
MN	27	56729	7	MN7	5.1
MN	27	56731	7	MN7	5.1
MN	27	56732	7	MN7	5.1
MN	27	56733	7	MN7	5.1
MN	27	56734	7	MN7	5.1
MN	27	56735	7	MN7	5.1
MN	27	56736	7	MN7	5.1
MN	27	56737	7	MN7	5.1
MN	27	56738	7	MN7	5.1
MN	27	56741	7	MN7	5.1
MN	27	56742	7	MN7	5.1
MN	27	56744	7	MN7	5.1
MN	27	56748	7	MN7	5.1
MN	27	56750	7	MN7	5.1
MN	27	56751	7	MN7	5.1
MN	27	56754	7	MN7	5.1
MN	27	56755	7	MN7	5.1
MN	27	56756	7	MN7	5.1
MN	27	56757	7	MN7	5.1
MN	27	56758	7	MN7	5.1
MN	27	56759	7	MN7	5.1
MN	27	56760	7	MN7	5.1
MN	27	56761	7	MN7	5.1
MN	27	56762	7	MN7	5.1
MN	27	56763	7	MN7	5.1
MN	27	57026	7	MN7	5.1
MN	27	58225	7	MN7	5.1
IL	17	60004	10	IL10	5.2
IL	17	60015	10	IL10	5.2
IL	17	60016	10	IL10	5.2
IL	17	60020	10	IL10	5.2
IL	17	60022	10	IL10	5.2
IL	17	60025	10	IL10	5.2
IL	17	60026	10	IL10	5.2
IL	17	60030	10	IL10	5.2
IL	17	60031	10	IL10	5.2
IL	17	60035	10	IL10	5.2
IL	17	60040	10	IL10	5.2
IL	17	60041	10	IL10	5.2
IL	17	60044	10	IL10	5.2
IL	17	60045	10	IL10	5.2
IL	17	60046	10	IL10	5.2
IL	17	60047	10	IL10	5.2
IL	17	60048	10	IL10	5.2
IL	17	60050	10	IL10	5.2
IL	17	60051	10	IL10	5.2
IL	17	60053	10	IL10	5.2
IL	17	60056	10	IL10	5.2
IL	17	60060	10	IL10	5.2
IL	17	60061	10	IL10	5.2
IL	17	60062	10	IL10	5.2
IL	17	60064	10	IL10	5.2
IL	17	60068	10	IL10	5.2
IL	17	60069	10	IL10	5.2
IL	17	60070	10	IL10	5.2
IL	17	60073	10	IL10	5.2
IL	17	60081	10	IL10	5.2
IL	17	60083	10	IL10	5.2
IL	17	60085	10	IL10	5.2
IL	17	60087	10	IL10	5.2
IL	17	60088	10	IL10	5.2
